Scenario,rate,year,variable,sector,subsector,labor,qualifier,value,solvestat
"BAU",0.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.070911362,1.000000000
"BAU",0.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.070911362,1.000000000
"BAU",0.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.244680259,1.000000000
"BAU",0.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.244680259,1.000000000
"BAU",0.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.185606061,1.000000000
"BAU",0.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.185606061,1.000000000
"BAU",0.000000000,"2012","pco2_ms","","","","carbon price",0.000000000,1.000000000
"BAU",0.000000000,"2012","pco2","","","","carbon price",0.000010000,1.000000000
"ECF_n",10.000000000,"2012","output","Elec","","","output",4769.380217244,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","Elec","","","price",1.019825942,1.000000000
"ECF_n",10.000000000,"2012","employment","Elec","","LabSk","employment",0.000000000,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Elec","","LabSk","Sectoral wage",0.106337200,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Elec","","LabSk","employment intensity",0.000000000,1.000000000
"ECF_n",10.000000000,"2012","employment","Elec","","LabUn","employment",0.000000000,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Elec","","LabUn","Sectoral wage",0.074595189,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Elec","","LabUn","employment intensity",0.000000000,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Elec","","total","employment intensity",0.000000000,1.000000000
"ECF_n",10.000000000,"2012","output","Coal","","","output",2702.529231742,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","Coal","","","price",0.986839536,1.000000000
"ECF_n",10.000000000,"2012","employment","Coal","","LabSk","employment",570.354885301,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Coal","","LabSk","Sectoral wage",0.167308129,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Coal","","LabSk","employment intensity",0.211044853,1.000000000
"ECF_n",10.000000000,"2012","employment","Coal","","LabUn","employment",4567.635144378,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Coal","","LabUn","Sectoral wage",0.111191624,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Coal","","LabUn","employment intensity",1.690133483,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Coal","","total","employment intensity",1.901178337,1.000000000
"ECF_n",10.000000000,"2012","output","Oilgas","","","output",1133.067590000,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","Oilgas","","","price",1.006700767,1.000000000
"ECF_n",10.000000000,"2012","employment","Oilgas","","LabSk","employment",69.532968491,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Oilgas","","LabSk","Sectoral wage",0.000000000,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Oilgas","","LabSk","employment intensity",0.061367009,1.000000000
"ECF_n",10.000000000,"2012","employment","Oilgas","","LabUn","employment",81.508855447,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Oilgas","","LabUn","Sectoral wage",0.000000000,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Oilgas","","LabUn","employment intensity",0.071936446,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Oilgas","","total","employment intensity",0.133303455,1.000000000
"ECF_n",10.000000000,"2012","output","Roil","","","output",3493.278545432,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","Roil","","","price",1.005723967,1.000000000
"ECF_n",10.000000000,"2012","employment","Roil","","LabSk","employment",221.016912305,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Roil","","LabSk","Sectoral wage",0.181518708,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Roil","","LabSk","employment intensity",0.063269192,1.000000000
"ECF_n",10.000000000,"2012","employment","Roil","","LabUn","employment",347.166583360,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Roil","","LabUn","Sectoral wage",0.126521650,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Roil","","LabUn","employment intensity",0.099381306,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Roil","","total","employment intensity",0.162650498,1.000000000
"ECF_n",10.000000000,"2012","output","Gas","","","output",397.662178148,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","Gas","","","price",1.000549151,1.000000000
"ECF_n",10.000000000,"2012","employment","Gas","","LabSk","employment",147.307666105,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Gas","","LabSk","Sectoral wage",0.049395186,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Gas","","LabSk","employment intensity",0.370434188,1.000000000
"ECF_n",10.000000000,"2012","employment","Gas","","LabUn","employment",346.105222233,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Gas","","LabUn","Sectoral wage",0.034201932,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Gas","","LabUn","employment intensity",0.870349863,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Gas","","total","employment intensity",1.240784051,1.000000000
"ECF_n",10.000000000,"2012","output","Agri","","","output",8931.775428940,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","Agri","","","price",0.999463265,1.000000000
"ECF_n",10.000000000,"2012","employment","Agri","","LabSk","employment",7047.479909122,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Agri","","LabSk","Sectoral wage",0.026675077,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Agri","","LabSk","employment intensity",0.789034606,1.000000000
"ECF_n",10.000000000,"2012","employment","Agri","","LabUn","employment",3.2877802290E+5,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Agri","","LabUn","Sectoral wage",0.015492506,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Agri","","LabUn","employment intensity",36.809929394,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Agri","","total","employment intensity",37.598964000,1.000000000
"ECF_n",10.000000000,"2012","output","mine","","","output",1872.537063072,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","mine","","","price",1.002326435,1.000000000
"ECF_n",10.000000000,"2012","employment","mine","","LabSk","employment",231.330216640,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","mine","","LabSk","Sectoral wage",0.207682072,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","mine","","LabSk","employment intensity",0.123538391,1.000000000
"ECF_n",10.000000000,"2012","employment","mine","","LabUn","employment",2113.710852081,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","mine","","LabUn","Sectoral wage",0.132615352,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","mine","","LabUn","employment intensity",1.128795202,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","mine","","total","employment intensity",1.252333593,1.000000000
"ECF_n",10.000000000,"2012","output","Food","","","output",8832.647812294,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","Food","","","price",0.999369746,1.000000000
"ECF_n",10.000000000,"2012","employment","Food","","LabSk","employment",1027.829433192,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Food","","LabSk","Sectoral wage",0.120289602,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Food","","LabSk","employment intensity",0.116367080,1.000000000
"ECF_n",10.000000000,"2012","employment","Food","","LabUn","employment",8201.816836734,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Food","","LabUn","Sectoral wage",0.062885017,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Food","","LabUn","employment intensity",0.928579630,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Food","","total","employment intensity",1.044946710,1.000000000
"ECF_n",10.000000000,"2012","output","Paper","","","output",1236.156889112,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","Paper","","","price",1.000373794,1.000000000
"ECF_n",10.000000000,"2012","employment","Paper","","LabSk","employment",207.321053302,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Paper","","LabSk","Sectoral wage",0.070381602,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Paper","","LabSk","employment intensity",0.167714192,1.000000000
"ECF_n",10.000000000,"2012","employment","Paper","","LabUn","employment",1976.907124917,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Paper","","LabUn","Sectoral wage",0.047837618,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Paper","","LabUn","employment intensity",1.599236426,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Paper","","total","employment intensity",1.766950617,1.000000000
"ECF_n",10.000000000,"2012","output","Chem","","","output",2794.228652782,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","Chem","","","price",1.002620140,1.000000000
"ECF_n",10.000000000,"2012","employment","Chem","","LabSk","employment",371.129369410,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Chem","","LabSk","Sectoral wage",0.100653844,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Chem","","LabSk","employment intensity",0.132819971,1.000000000
"ECF_n",10.000000000,"2012","employment","Chem","","LabUn","employment",1335.979853294,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Chem","","LabUn","Sectoral wage",0.066871413,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Chem","","LabUn","employment intensity",0.478121163,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Chem","","total","employment intensity",0.610941134,1.000000000
"ECF_n",10.000000000,"2012","output","CM","","","output",1677.026704114,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","CM","","","price",1.001368226,1.000000000
"ECF_n",10.000000000,"2012","employment","CM","","LabSk","employment",242.196508957,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","CM","","LabSk","Sectoral wage",0.092534592,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","CM","","LabSk","employment intensity",0.144420186,1.000000000
"ECF_n",10.000000000,"2012","employment","CM","","LabUn","employment",2104.801143448,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","CM","","LabUn","Sectoral wage",0.062561767,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","CM","","LabUn","employment intensity",1.255079086,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","CM","","total","employment intensity",1.399499273,1.000000000
"ECF_n",10.000000000,"2012","output","IST","","","output",1596.794754901,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","IST","","","price",0.999175847,1.000000000
"ECF_n",10.000000000,"2012","employment","IST","","LabSk","employment",358.188273701,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","IST","","LabSk","Sectoral wage",0.071512743,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","IST","","LabSk","employment intensity",0.224317040,1.000000000
"ECF_n",10.000000000,"2012","employment","IST","","LabUn","employment",1507.822082525,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","IST","","LabUn","Sectoral wage",0.048552015,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","IST","","LabUn","employment intensity",0.944280458,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","IST","","total","employment intensity",1.168597499,1.000000000
"ECF_n",10.000000000,"2012","output","NFM","","","output",2330.211761699,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","NFM","","","price",1.002750473,1.000000000
"ECF_n",10.000000000,"2012","employment","NFM","","LabSk","employment",194.359325948,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","NFM","","LabSk","Sectoral wage",0.163948644,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","NFM","","LabSk","employment intensity",0.083408439,1.000000000
"ECF_n",10.000000000,"2012","employment","NFM","","LabUn","employment",837.730681872,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","NFM","","LabUn","Sectoral wage",0.112172944,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","NFM","","LabUn","employment intensity",0.359508391,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","NFM","","total","employment intensity",0.442916830,1.000000000
"ECF_n",10.000000000,"2012","output","EII","","","output",22384.358179746,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","EII","","","price",1.000558356,1.000000000
"ECF_n",10.000000000,"2012","employment","EII","","LabSk","employment",2554.753651161,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","EII","","LabSk","Sectoral wage",0.123168734,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","EII","","LabSk","employment intensity",0.114131200,1.000000000
"ECF_n",10.000000000,"2012","employment","EII","","LabUn","employment",20169.022071077,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","EII","","LabUn","Sectoral wage",0.066501826,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","EII","","LabUn","employment intensity",0.901031958,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","EII","","total","employment intensity",1.015163157,1.000000000
"ECF_n",10.000000000,"2012","output","OM","","","output",50594.357656511,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","OM","","","price",1.000239671,1.000000000
"ECF_n",10.000000000,"2012","employment","OM","","LabSk","employment",11542.502797226,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","OM","","LabSk","Sectoral wage",0.082391724,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","OM","","LabSk","employment intensity",0.228138143,1.000000000
"ECF_n",10.000000000,"2012","employment","OM","","LabUn","employment",1.0935380810E+5,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","OM","","LabUn","Sectoral wage",0.043326137,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","OM","","LabUn","employment intensity",2.161383466,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","OM","","total","employment intensity",2.389521609,1.000000000
"ECF_n",10.000000000,"2012","output","Air","","","output",508.353591445,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","Air","","","price",1.001804059,1.000000000
"ECF_n",10.000000000,"2012","employment","Air","","LabSk","employment",278.438616242,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Air","","LabSk","Sectoral wage",0.133522218,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Air","","LabSk","employment intensity",0.547726270,1.000000000
"ECF_n",10.000000000,"2012","employment","Air","","LabUn","employment",182.991833442,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Air","","LabUn","Sectoral wage",0.090678173,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Air","","LabUn","employment intensity",0.359969589,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Air","","total","employment intensity",0.907695859,1.000000000
"ECF_n",10.000000000,"2012","output","Tran","","","output",5027.311115967,1.000000000
"ECF_n",10.000000000,"2012","Sectoral price","Tran","","","price",1.000574133,1.000000000
"ECF_n",10.000000000,"2012","employment","Tran","","LabSk","employment",2259.827503740,1.000000000
"ECF_n",10.000000000,"2012","Sectoral wage","Tran","","LabSk","Sectoral wage",0.064778503,1.000000000
"ECF_n",10.000000000,"2012","employment intensity","Tran","","LabSk","employment intensity",0.449510176,1.000000000
"ECF_n",10.000000000,"2012","employment","Tran","","LabUn","employment",21994.991638219,1.000000000
